0463375821,00002,5052639173,07/16/2015,09.58.54,V,0000000000000000067,N,Y,000005056816513
0463375821,00002,5052639173,07/16/2015,11.02.58,D,0000000000000013303, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,11.03.57,D,0000000000000013708, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,11.04.26,D,0000000000000732430, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,12.56.51,D,0000000000000002428, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,12.57.15,D,0000000000000198812, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,13.01.14,D,0000000000000019677, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,13.03.17,D,0000000000000096476, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,13.22.23,D,0000000000000008686, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,13.24.19,D,0000000000000805051, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,14.02.29,D,0000000000000076309, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,14.04.13,V,0000000000000002482,N,N,000005052401457
0463375821,00002,5052639173,07/16/2015,14.46.30,D,0000000000000395096, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,15.35.11,D,0000000000005275859, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,16.16.27,D,0000000000000565543, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,16.17.40,D,0000000000000162405, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,16.24.44,D,0000000000000030570, , ,000000000000000
0463375821,00002,5052639173,07/16/2015,16.44.07,V,0000000000000000125,N,N,000005056811774
0463375821,00002,5052639173,07/16/2015,17.08.47,V,0000000000000000534,N,N,000005052401457
0463375821,00002,5052643615,07/15/2015,16.07.18,D,0000000000000000616, , ,000000000000000
0463375821,00002,5052643615,07/15/2015,18.07.06,D,0000000000006976861, , ,000000000000000
0463375821,00002,5052643615,07/16/2015,11.04.24,D,0000000000000735399, , ,000000000000000
0463375821,00002,5052646213,07/16/2015,08.24.52,V,0000000000000000068,N,Y,000005052401152
0463375821,00002,5052646213,07/16/2015,08.28.20,V,0000000000000000071,N,Y,000008652922120
0463375821,00002,5052646213,07/16/2015,08.52.09,V,0000000000000000053,N,N,000005055520211
0463375821,00002,5052646213,07/16/2015,09.05.24,V,0000000000000000035,N,Y,000005052402938
0463375821,00002,5052646213,07/16/2015,09.06.26,V,0000000000000000089,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,09.19.51,V,0000000000000000033,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,09.24.47,V,0000000000000000040,N,N,000005055520211
0463375821,00002,5052646213,07/16/2015,09.28.52,V,0000000000000000082,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,17.13.42,V,0000000000000000050,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,18.04.12,V,0000000000000000084,N,Y,000005052402938
0463375821,00002,5052646213,07/16/2015,18.33.40,V,0000000000000000035,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,18.46.10,V,0000000000000000032,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,19.01.36,V,0000000000000000181,N,Y,000005052402938
0463375821,00002,5052646213,07/16/2015,19.11.47,V,0000000000000000362,N,N,000005052402938
0463375821,00002,5052646213,07/16/2015,20.16.56,V,0000000000000000704,N,N,000005052402938
0463375821,00002,5052803184,07/15/2015,01.35.53,S,0000000000000000001,N,Y,000005053060215
0463375821,00002,5052803184,07/15/2015,01.44.03,S,0000000000000000001,N,N,000005053778648
0463375821,00002,5052803184,07/15/2015,03.10.42,S,0000000000000000001,N,N,000005053778648
0463375821,00002,5052803184,07/15/2015,03.51.50,S,0000000000000000001,N,Y,000005053778648
0463375821,00002,5052803184,07/15/2015,04.42.16,S,0000000000000000001,N,N,000005053068474
0463375821,00002,5052803184,07/15/2015,05.00.47,S,0000000000000000001,N,Y,000005053068474
0463375821,00002,5052803184,07/15/2015,06.16.34,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,06.19.10,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,06.40.30,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,06.46.14,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,06.47.44,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,06.50.56,S,0000000000000000001,N,N,000005053778648
0463375821,00002,5052803184,07/15/2015,07.20.41,S,0000000000000000001,N,Y,000005053778648
0463375821,00002,5052803184,07/15/2015,07.30.40,S,0000000000000000001,N,Y,000005058030933
0463375821,00002,5052803184,07/15/2015,07.33.22,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,07.55.33,S,0000000000000000001,N,Y,000005052690844
0463375821,00002,5052803184,07/15/2015,08.05.33,S,0000000000000000001,N,N,000005052690844
0463375821,00002,5052803184,07/15/2015,08.21.22,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,08.25.29,S,0000000000000000001,N,Y,000005052690844
0463375821,00002,5052803184,07/15/2015,08.27.58,S,0000000000000000001,N,N,000005052690844
0463375821,00002,5052803184,07/15/2015,08.44.13,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,08.45.01,S,0000000000000000001,N,N,000005056396464
0463375821,00002,5052803184,07/15/2015,08.45.08,S,0000000000000000001,N,Y,000005058030933
0463375821,00002,5052803184,07/15/2015,08.45.35,S,0000000000000000001,N,Y,000005056396464
0463375821,00002,5052803184,07/15/2015,08.46.21,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,09.11.24,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,09.13.08,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,09.13.36,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,09.15.46,S,0000000000000000001,N,N,000005053778648
0463375821,00002,5052803184,07/15/2015,09.20.54,S,0000000000000000001,N,Y,000005053778648
0463375821,00002,5052803184,07/15/2015,11.17.27,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,11.19.16,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,11.20.18,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,11.22.07,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,11.26.50,S,0000000000000000001,N,Y,000005055141718
0463375821,00002,5052803184,07/15/2015,11.27.33,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,11.43.37,S,0000000000000000001,N,N,000005058592824
0463375821,00002,5052803184,07/15/2015,11.43.41,S,0000000000000000001,N,N,000005058592824
0463375821,00002,5052803184,07/15/2015,13.10.03,S,0000000000000000001,N,Y,000005058592824
0463375821,00002,5052803184,07/15/2015,13.12.35,S,0000000000000000001,N,Y,000005053068474
0463375821,00002,5052803184,07/15/2015,14.15.41,S,0000000000000000001,N,Y,000004329670606
0463375821,00002,5052803184,07/15/2015,14.25.22,S,0000000000000000001,N,N,000004329670606
0463375821,00002,5052803184,07/15/2015,15.51.07,D,0000000000018256800, , ,000000000000000
0463375821,00002,5052803184,07/15/2015,16.32.03,S,0000000000000000001,N,N,000005053068474
0463375821,00002,5052803184,07/15/2015,16.32.07,S,0000000000000000001,N,N,000005053068474
0463375821,00002,5052803184,07/15/2015,16.32.12,S,0000000000000000001,N,N,000005053068474
0463375821,00002,5052803184,07/15/2015,16.33.17,S,0000000000000000001,N,Y,000005053068474
0463375821,00002,5052803184,07/15/2015,16.43.42,S,0000000000000000001,N,Y,000005058030933
0463375821,00002,5052803184,07/15/2015,16.46.26,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,16.46.45,S,0000000000000000001,N,Y,000005058030933
0463375821,00002,5052803184,07/15/2015,16.47.47,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,17.01.24,S,0000000000000000001,N,Y,000005053313328
0463375821,00002,5052803184,07/15/2015,17.01.59,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,17.01.59,S,0000000000000000001,N,N,000005055141718
0463375821,00002,5052803184,07/15/2015,17.01.59,S,0000000000000000001,N,N,000005053313328
0463375821,00002,5052803184,07/15/2015,17.21.59,S,0000000000000000001,N,Y,000005052690844
0463375821,00002,5052803184,07/15/2015,17.22.47,S,0000000000000000001,N,N,000005052690844
0463375821,00002,5052803184,07/15/2015,17.23.36,S,0000000000000000001,N,Y,000005052690844
0463375821,00002,5052803184,07/15/2015,17.23.58,S,0000000000000000001,N,N,000005052690844
0463375821,00002,5052803184,07/15/2015,17.34.11,S,0000000000000000001,N,Y,000005056396464
0463375821,00002,5052803184,07/15/2015,17.34.57,S,0000000000000000001,N,N,000005056396464
0463375821,00002,5052803184,07/15/2015,18.16.18,S,0000000000000000001,N,Y,000005058030933
0463375821,00002,5052803184,07/15/2015,18.20.48,S,0000000000000000001,N,N,000005058030933
0463375821,00002,5052803184,07/15/2015,18.36.46,S,0000000000000000001,N,N,000005056396464
0463375821,00002,5052803184,07/15/2015,18.38.08,S,0000000000000000001,N,Y,000005056396464
0463375821,00002,5052803184,07/15/2015,19.45.09,S,0000000000000000001,N,Y,000005053068474
0463375821,00002,5052803184,07/16/2015,02.31.16,V,0000000000000000050,N,N,000005053778648
0463375821,00002,5052803184,07/16/2015,04.08.51,V,0000000000000000400,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,04.15.35,V,0000000000000000033,N,N,000005056396464
0463375821,00002,5052803184,07/16/2015,04.17.47,V,0000000000000000118,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,06.49.19,V,0000000000000000033,N,N,000005056396464
0463375821,00002,5052803184,07/16/2015,06.51.23,V,0000000000000000081,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,06.55.04,V,0000000000000000105,N,Y,000005056396464
0463375821,00002,5052803184,07/16/2015,08.05.07,V,0000000000000000247,N,N,000005052284873
0463375821,00002,5052803184,07/16/2015,08.10.43,V,0000000000000000052,N,Y,000005052284873
0463375821,00002,5052803184,07/16/2015,08.29.52,V,0000000000000000098,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,08.45.15,V,0000000000000000156,N,N,000005054711800
0463375821,00002,5052803184,07/16/2015,08.48.04,V,0000000000000000062,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,08.49.16,V,0000000000000000081,N,N,000005058035778
0463375821,00002,5052803184,07/16/2015,08.50.45,V,0000000000000000088,N,N,000005053068474
0463375821,00002,5052803184,07/16/2015,08.52.23,V,0000000000000000088,N,N,000005052284873
0463375821,00002,5052803184,07/16/2015,08.54.09,V,0000000000000000223,N,N,000005055525700
0463375821,00002,5052803184,07/16/2015,08.59.08,V,0000000000000000028,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,08.59.46,V,0000000000000000047,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,09.00.36,V,0000000000000000036,N,N,000005055525700
0463375821,00002,5052803184,07/16/2015,09.03.15,V,0000000000000000069,N,N,000005053068474
0463375821,00002,5052803184,07/16/2015,09.06.27,V,0000000000000000129,N,N,000005055141718
0463375821,00002,5052803184,07/16/2015,09.26.52,V,0000000000000000092,N,Y,000005058035778
0463375821,00002,5052803184,07/16/2015,09.36.19,V,0000000000000000134,N,Y,000005055525701
0463375821,00002,5052803184,07/16/2015,09.56.46,V,0000000000000000067,N,Y,000005053598830
0463375821,00002,5052803184,07/16/2015,10.03.20,V,0000000000000000130,N,N,000005054711800
0463375821,00002,5052803184,07/16/2015,10.31.35,V,0000000000000000334,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,10.37.03,D,0000000000016409591, , ,000000000000000
0463375821,00002,5052803184,07/16/2015,10.37.18,V,0000000000000000216,N,N,000005054711800
0463375821,00002,5052803184,07/16/2015,10.41.01,V,0000000000000000113,N,N,000005055141718
0463375821,00002,5052803184,07/16/2015,11.42.18,V,0000000000000000025,N,N,000005055141718
0463375821,00002,5052803184,07/16/2015,11.51.49,V,0000000000000000084,N,N,000005055141718
0463375821,00002,5052803184,07/16/2015,12.02.19,V,0000000000000000045,N,Y,000005055141718
0463375821,00002,5052803184,07/16/2015,14.40.08,V,0000000000000000121,N,N,000005053598830
0463375821,00002,5052803184,07/16/2015,14.49.16,V,0000000000000000034,N,N,000005053068474
0463375821,00002,5052803184,07/16/2015,15.13.20,V,0000000000000000304,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,15.19.35,V,0000000000000000095,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,15.23.01,V,0000000000000000127,N,N,000005053598830
0463375821,00002,5052803184,07/16/2015,15.28.20,V,0000000000000000017,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,15.28.47,V,0000000000000000036,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,15.29.20,V,0000000000000000177,N,N,000005054711800
0463375821,00002,5052803184,07/16/2015,15.33.06,V,0000000000000000029,N,N,000005052437735
0463375821,00002,5052803184,07/16/2015,15.34.21,V,0000000000000000219,N,N,000005055525700
0463375821,00002,5052803184,07/16/2015,15.38.10,V,0000000000000000115,N,N,000005052284873
0463375821,00002,5052803184,07/16/2015,15.44.09,V,0000000000000000057,N,N,000005053060215
0463375821,00002,5052803184,07/16/2015,16.24.06,V,0000000000000000087,N,N,000005058030933
0463375821,00002,5052803184,07/16/2015,17.23.56,V,0000000000000000050,N,Y,000005058592824
0463375821,00002,5052803184,07/16/2015,17.24.41,V,0000000000000000417,N,N,000005058592824
0463375821,00002,5052803184,07/16/2015,17.50.11,V,0000000000000000169,N,N,000005056396464
0463375821,00002,5052803184,07/16/2015,17.53.17,V,0000000000000000060,N,N,000005053598830
0463375821,00002,5052803184,07/16/2015,19.36.01,V,0000000000000000168,N,N,000005052284873
0463375821,00002,5052803184,07/16/2015,19.52.38,V,0000000000000000100,N,N,000005055527972
0463375821,00002,5052803184,07/17/2015,00.22.05,V,0000000000000000042,N,Y,000005053778648
0463375821,00002,5052805397,07/16/2015,01.07.16,D,0000000000000016128, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,01.33.44,D,0000000000000008703, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,02.01.23,D,0000000000000007183, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,02.56.22,D,0000000000000015034, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,07.40.07,D,0000000000000015086, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,08.34.19,D,0000000000000016662, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,08.37.15,D,0000000000000007079, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,08.40.15,D,0000000000000014265, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,10.44.56,D,0000000000000015190, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,12.07.29,D,0000000000000014500, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,12.18.11,D,0000000000000007079, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,15.24.08,D,0000000000000015034, , ,000000000000000
0463375821,00002,5052805397,07/16/2015,15.58.29,D,0000000000000007833, , ,000000000000000
0463375821,00002,5052871210,07/15/2015,15.10.45,S,0000000000000000001,N,Y,000005052857446
0463375821,00002,5052871210,07/16/2015,06.03.54,D,0000000000000020862, , ,000000000000000
0463375821,00002,5052871210,07/16/2015,11.21.46,V,0000000000000000023,N,N,000005055527803
0463375821,00002,5052871210,07/16/2015,11.22.51,V,0000000000000000028,N,N,000005055527803
0463375821,00002,5053316964,07/15/2015,17.46.53,S,0000000000000000001,N,Y,000005056585627
0463375821,00002,5053316964,07/16/2015,09.20.39,V,0000000000000000032,N,N,000005056585627
0463375821,00002,5053316964,07/16/2015,11.53.49,V,0000000000000000311,N,Y,000008003474779
0463375821,00002,5053316964,07/16/2015,12.12.20,V,0000000000000000018,N,Y,000005754213604
0463375821,00002,5053316964,07/16/2015,12.38.16,D,0000000000000021105, , ,000000000000000
0463375821,00002,5054012153,07/15/2015,07.45.33,S,0000000000000000001,Y,Y,000005056046198
0463375821,00002,5054012153,07/15/2015,08.18.20,S,0000000000000000001,Y,N,000005053146382
